name,age,gender,course,year,attendance,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,backlog_count,event_participation,dropout_thought,avg_gpa,event_score,has_backlog,gpa_trend,risk_probability,predicted_risk_probability
Arjun Mishra,22,0,2,2,72.58,5.67,6.995,7.18,4.5,6.18,0.0,regularly,0,6.1049999999999995,3,0,0.5099999999999998,0.36656961911336555,0.3743727823296719
Chirag Deshmukh,22,1,4,2,67.93,6.54,6.995,7.0,7.78,7.93,0.0,regularly,0,7.2490000000000006,3,0,1.3899999999999997,0.2501575772128341,0.2519469848284046
Reyansh George,22,0,2,0,100.0,4.97,7.14,7.69,6.57,7.01,0.0,occasionally,0,6.676,2,0,2.04,0.23459495152624776,0.24963857876819423
Shruti Bhat,22,0,1,2,94.12,6.86,5.97,5.48,5.19,5.26,0.0,never,1,5.752000000000001,0,0,-1.6000000000000005,0.4920611099438723,0.47991406620155885
Kabir Varghese,21,0,3,1,72.58,7.7,7.56,7.43,6.97,6.91,1.0,occasionally,0,7.313999999999998,2,1,-0.79,0.3564846774919712,0.3506959773756815
Sejal Yadav,20,0,4,2,58.33,5.47,6.77,6.41,7.18,7.75,3.0,regularly,1,6.715999999999999,3,1,2.2800000000000002,0.5824804154035478,0.5885550755653202
Tanvi Saxena,21,1,1,1,72.12,5.71,7.08,6.01,8.44,7.92,0.0,rarely,0,7.031999999999999,1,0,2.21,0.37740492841492335,0.37913169566100074
Monika Kapoor,20,0,3,0,62.92,9.12,5.69,7.41,8.5,6.0,1.0,never,1,7.343999999999999,0,1,-3.119999999999999,0.5164330521955758,0.509104328550514
Kabir More,18,0,4,0,67.4,6.09,8.15,8.38,7.34,7.01,0.0,occasionally,0,7.394,2,0,0.9199999999999999,0.29516463066902776,0.29880047755792905
Kunal Mathew,19,1,1,1,84.18,9.76,6.995,7.1,7.14,6.88,0.0,rarely,0,7.575,1,0,-2.88,0.25791637902572256,0.2540990610132049
Vihaan D'Souza,20,0,4,0,93.65,5.92,6.995,7.25,7.41,7.83,0.0,rarely,0,7.081,1,0,1.9100000000000001,0.2745895488789505,0.2730936977751267
Ansh Gadkari,19,0,4,2,73.57,7.49,6.17,6.34,5.68,6.93,1.0,never,1,6.522,0,1,-0.5600000000000005,0.5671729147282168,0.5629779264578639
Neha Trivedi,18,1,4,1,100.0,8.32,7.75,5.32,6.69,4.51,1.0,rarely,0,6.518000000000001,1,1,-3.8100000000000005,0.38863042891016586,0.39579081194724386
Vihaan Bhosale,19,1,1,0,75.74,5.68,5.63,6.98,8.87,7.01,2.0,never,0,6.833999999999999,0,1,1.33,0.5949815409550682,0.5958800105895354
Kiara Rawat,19,0,4,0,80.97,6.17,6.995,7.84,8.48,7.96,0.0,never,0,7.489,0,0,1.79,0.34272293423777644,0.3485389440762537
Mehul Chaudhari,19,1,3,2,78.29,6.52,6.995,8.35,8.64,5.52,0.0,rarely,0,7.205000000000001,1,0,-1.0,0.3288561395083589,0.3290319669152655
Divya Patil,22,0,2,1,53.79,7.92,7.46,7.86,6.08,4.7,2.0,rarely,0,6.804,1,1,-3.2199999999999998,0.6373773148842933,0.6364037087209493
Prisha Shinde,20,0,2,0,72.58,5.16,3.72,7.0,6.73,6.45,0.0,rarely,0,5.811999999999999,1,0,1.29,0.521805684785545,0.5076233158132849
Shruti Chaudhary,21,1,2,0,88.51,8.09,6.75,7.0,8.33,3.49,1.0,never,0,6.732000000000001,0,1,-4.6,0.47469760182489407,0.47071554589425213
Sagar Shah,22,1,1,0,72.58,7.41,6.995,6.58,7.73,5.39,0.0,never,0,6.821,0,0,-2.0200000000000005,0.4606957409130474,0.4598029613037524
Sagar Kamble,18,1,1,0,60.4,8.08,6.44,5.57,6.67,5.91,0.0,never,0,6.534000000000001,0,0,-2.17,0.5499894948524776,0.5468079283553309
Divya Ghosh,20,0,3,2,73.99,8.26,6.18,7.24,6.69,5.21,0.0,rarely,0,6.715999999999999,1,0,-3.05,0.40692439295254673,0.4104544711533752
Yash Prajapati,20,1,1,1,87.79,5.83,6.995,5.82,5.6,7.06,1.0,occasionally,0,6.260999999999999,2,1,1.2299999999999995,0.41442806975417956,0.4107674785391645
Neha Verma,19,0,2,0,83.37,7.52,7.53,7.16,6.09,7.01,0.0,never,0,7.062,0,0,-0.5099999999999998,0.38318275955218045,0.38022620293028697
Kiara Shirke,18,0,4,1,71.98,5.07,9.28,6.32,6.97,8.43,1.0,never,0,7.214,0,1,3.3599999999999994,0.49125071284929606,0.48985790144372854
Tejas Thakur,22,0,0,2,91.96,4.63,7.79,7.1,7.36,6.29,1.0,occasionally,0,6.634,2,1,1.6600000000000001,0.35087192724434974,0.34910079033257646
Vivaan Patel,22,0,1,2,75.2,8.08,7.63,5.66,7.64,7.15,0.0,never,0,7.232000000000001,0,0,-0.9299999999999997,0.39955578233334316,0.4007143609987189
Bhakti Mukherjee,22,1,1,1,61.29,7.26,7.17,6.61,5.96,3.32,0.0,never,1,6.064,0,0,-3.94,0.6024101809886845,0.6001934140705306
Sejal Nair,21,1,0,1,68.75,6.55,6.77,7.41,6.2,6.39,1.0,never,0,6.664,0,1,-0.16000000000000014,0.5718251943452292,0.5684194333777911
Shivansh Pandey,19,0,4,1,58.26,6.77,6.36,7.0,7.44,7.55,2.0,occasionally,0,7.023999999999999,2,1,0.7800000000000002,0.5308100969475044,0.5262312037050333
Pallavi Bose,21,0,0,0,62.53,8.79,7.65,6.38,10.0,6.44,0.0,occasionally,0,7.8519999999999985,2,0,-2.3499999999999988,0.2621034306810338,0.25404826345313536
Rekha Iyer,19,0,3,1,71.58,8.58,6.86,5.74,7.8,7.53,1.0,never,0,7.302,0,1,-1.0499999999999998,0.482486418344989,0.4775433040164609
Komal Reddy,19,1,3,0,69.73,8.9,7.26,6.75,8.49,6.3,1.0,never,0,7.539999999999999,0,1,-2.6000000000000005,0.46224149833418376,0.4632024771634363
Anjali Das,21,1,1,0,70.71,7.98,6.995,7.45,6.74,7.94,1.0,occasionally,0,7.420999999999999,2,1,-0.040000000000000036,0.3520575081790077,0.35141008766115484
Arjun Yadav,21,1,1,0,78.22,4.75,6.96,5.86,7.67,7.9,3.0,occasionally,0,6.628,2,1,3.1500000000000004,0.5635261278026232,0.5643292989452586
Gauri Sharma,19,0,4,0,65.77,8.15,7.51,6.21,8.25,7.61,1.0,never,0,7.546000000000001,0,1,-0.54,0.4793498814419064,0.48275653691882914
Khushi Patankar,21,1,0,1,72.58,6.44,6.995,5.26,8.36,7.19,1.0,rarely,0,6.848999999999999,1,1,0.75,0.47234144730918154,0.46337100093323197
Saanvi Pandey,18,0,0,1,68.6,6.68,6.59,7.27,4.44,7.01,2.0,occasionally,0,6.398000000000001,2,1,0.33000000000000007,0.5594141129153285,0.5484178861425483
Mansi Shetty,20,1,3,1,81.95,8.46,5.02,8.95,5.98,7.36,1.0,rarely,0,7.154000000000001,1,1,-1.1000000000000005,0.3935378335384337,0.3810977553490783
Manav Pillai,18,0,0,1,77.91,8.98,6.13,4.59,7.63,9.69,1.0,occasionally,0,7.403999999999999,2,1,0.7099999999999991,0.3216826244859982,0.32816881016216204
Manav George,19,0,4,0,72.58,7.44,7.35,7.04,5.56,5.73,1.0,occasionally,0,6.624,2,1,-1.71,0.4393252693819972,0.44048612539180176
Chirag Sawant,22,0,2,2,63.89,6.57,6.58,6.28,8.06,7.12,0.0,occasionally,0,6.922,2,0,0.5499999999999998,0.3676351412191974,0.3738257260135271
Jay Wagh,21,1,3,1,53.72,8.74,7.36,7.0,5.23,8.64,0.0,rarely,0,7.394,1,0,-0.09999999999999964,0.4167842242698922,0.4649415410574313
Komal Patil,19,1,2,0,69.27,7.43,9.21,6.22,7.38,7.01,1.0,occasionally,0,7.45,2,1,-0.41999999999999993,0.35505897889966076,0.3526800964606479
Komal Gupta,18,0,3,1,72.58,6.71,5.38,5.32,6.08,6.35,2.0,regularly,0,5.968000000000001,3,1,-0.3600000000000003,0.5330912146952005,0.5209232361027524
Varun Qureshi,19,1,0,2,71.7,9.09,6.995,7.0,7.09,9.24,1.0,regularly,0,7.883,3,1,0.15000000000000036,0.23210373082810568,0.24607636165118965
Ritika Malhotra,18,0,4,2,57.94,8.27,7.58,5.3,6.75,6.74,0.0,occasionally,0,6.928,2,0,-1.5299999999999994,0.39370291442806976,0.38890557602787457
Anjali Malhotra,22,1,2,1,87.72,6.56,7.35,7.63,9.3,4.51,1.0,rarely,0,7.07,1,1,-2.05,0.37764504607257543,0.3745244379391026
Ira Pawar,19,1,1,0,72.58,6.68,7.68,5.57,7.77,5.55,0.0,rarely,0,6.65,1,0,-1.13,0.42119638622925226,0.41631685663970125
Dev Mhatre,20,0,2,0,92.57,6.51,8.24,4.94,6.0,7.35,0.0,regularly,0,6.608,3,0,0.8399999999999999,0.216180928655041,0.2244831204401072
Arjun Naik,18,1,1,2,50.03,6.2,8.24,7.7,6.85,6.43,0.0,regularly,0,7.0840000000000005,3,0,0.22999999999999954,0.35055677281868103,0.358842231227619
Amit Yadav,19,1,1,1,77.27,7.95,6.995,6.41,7.6,6.54,2.0,never,0,7.098999999999999,0,1,-1.4100000000000001,0.5562775760122461,0.553879951647462
Neha Agarwal,22,1,1,0,73.86,7.2,7.03,7.34,7.02,6.37,1.0,occasionally,0,6.992,2,1,-0.8300000000000001,0.3893807965903292,0.39130018327460686
Sejal Mathew,19,0,2,1,65.1,6.75,4.4,8.62,6.69,8.58,1.0,occasionally,0,7.008,2,1,1.83,0.4268991805984932,0.43127915114787263
Saloni Dalvi,21,0,4,2,52.79,8.91,6.995,5.27,7.32,6.6,0.0,rarely,0,7.019,1,0,-2.3100000000000005,0.46599333673500004,0.4873311118668147
Ishita Wagh,18,0,3,0,51.99,7.61,8.48,8.44,7.96,7.09,1.0,occasionally,0,7.9159999999999995,2,1,-0.5200000000000005,0.3769096857460156,0.37970471910117853
Riya Lad,20,0,2,0,65.05,7.04,5.55,8.52,7.75,7.02,0.0,regularly,0,7.175999999999999,3,0,-0.020000000000000462,0.2718882252303629,0.27125959968933727
Om Sharma,20,0,0,1,71.56,6.63,6.41,6.68,7.29,7.32,0.0,never,0,6.866,0,0,0.6900000000000004,0.459885343818471,0.46274921137117103
Tanya Gawande,18,0,1,0,88.72,6.66,7.22,7.98,6.63,7.01,2.0,occasionally,0,7.1,2,1,0.34999999999999964,0.3845484287300778,0.3782600947096873
Aryan Varghese,22,0,2,0,51.91,6.55,7.48,7.16,7.57,7.15,1.0,rarely,0,7.182,1,1,0.6000000000000005,0.5254224570039319,0.5230141714663695
Dev Bhatt,20,0,4,2,41.3,6.09,7.65,6.94,6.4,7.01,1.0,never,1,6.818,0,1,0.9199999999999999,0.6769216916288983,0.6662000181175309
Manav Reddy,18,1,0,1,52.39,9.92,6.63,4.71,6.17,7.39,1.0,rarely,0,6.964,1,1,-2.5300000000000002,0.5494342227691569,0.5570811726062029
Darshan Dubey,18,0,0,1,84.07,6.99,6.17,8.98,8.07,6.03,1.0,never,0,7.248,0,1,-0.96,0.4327370411501636,0.43254597852646764
Prisha Rawat,20,0,2,2,72.58,8.04,4.77,9.28,6.28,7.57,1.0,never,1,7.188,0,1,-0.46999999999999886,0.4916709187501876,0.4912399613285432
Darshan Yadav,19,1,4,0,72.58,5.6,7.16,8.05,6.06,6.12,2.0,never,0,6.598000000000001,0,1,0.5200000000000005,0.6375423957739291,0.6383454717534026
Sejal Naidu,18,0,1,2,67.54,5.61,6.29,7.0,7.48,5.41,1.0,never,0,6.358,0,1,-0.20000000000000018,0.6140108653240088,0.6158474449307886
Aditya Chitale,19,1,4,1,69.67,6.85,8.49,7.08,7.0,9.28,0.0,rarely,0,7.74,1,0,2.4299999999999997,0.30343368250442704,0.3005652141157322
Simran Sheikh,22,1,4,2,61.79,8.65,8.16,10.0,5.86,6.32,0.0,regularly,0,7.798,3,0,-2.33,0.21188882552450694,0.2174000374581615
Tanish George,20,0,4,0,73.78,8.98,6.36,9.73,6.98,8.61,1.0,never,0,8.132,0,1,-0.370000000000001,0.37293273704115015,0.3763534090309841
Kavya Shetty,22,0,4,0,85.76,6.96,8.27,7.97,8.26,8.28,1.0,rarely,0,7.948,1,1,1.3199999999999994,0.281057718281958,0.2869750103794794
Shruti Naidu,18,1,0,2,76.62,7.1,6.995,5.94,6.26,5.93,2.0,occasionally,0,6.445,2,1,-1.17,0.5176636551910435,0.5186649333359331
Sagar Mishra,20,0,1,2,95.48,8.28,5.58,5.48,7.63,7.01,1.0,never,0,6.795999999999999,0,1,-1.2699999999999996,0.4356334603955938,0.4298119771779779
Diya D'Souza,18,1,2,1,94.36,6.1,7.9,7.0,7.58,7.32,2.0,regularly,0,7.18,3,1,1.2200000000000006,0.2895218657141999,0.29407890294267597
Tanvi Verma,21,1,2,2,73.65,5.65,8.56,7.07,7.5,6.01,1.0,occasionally,0,6.958,2,1,0.35999999999999943,0.3944082600474232,0.39374700054966544
Saanvi Chopra,18,0,0,0,85.7,6.16,7.31,6.73,7.29,8.97,0.0,regularly,0,7.292,3,0,2.8100000000000005,0.16499084551430193,0.1723276942746285
Shruti Pawar,22,1,3,0,81.83,5.1,8.66,7.31,8.15,8.34,1.0,regularly,0,7.5120000000000005,3,1,3.24,0.2310382087222738,0.2312095249157837
Chirag Lokhande,21,1,3,1,90.08,5.49,4.99,5.0,7.71,8.15,2.0,regularly,0,6.268000000000001,3,1,2.66,0.41828495963021867,0.4191109268827962
Kabir Desai,21,1,3,0,80.89,8.26,7.76,6.18,5.06,6.12,4.0,never,1,6.675999999999999,0,1,-2.1399999999999997,0.7408380106252064,0.7218711123681474
Ishita Gadkari,18,0,4,0,72.58,7.14,8.67,7.04,7.14,7.46,1.0,never,0,7.489999999999999,0,1,0.3200000000000003,0.45541315244469793,0.45882417781182494
Anjali Pandey,21,0,2,0,51.23,7.32,6.53,7.69,5.52,8.56,0.0,occasionally,0,7.1240000000000006,2,0,1.2400000000000002,0.40038118678152285,0.38617245494946334
Reyansh Nikam,19,0,0,2,54.83,7.73,7.75,5.7,7.31,6.5,0.0,occasionally,0,6.997999999999999,2,0,-1.2300000000000004,0.3993006573220879,0.3936332725420978
Yamini Chitale,20,0,4,2,89.88,7.41,8.05,8.51,6.53,6.47,0.0,regularly,0,7.394,3,0,-0.9400000000000004,0.13392562355554213,0.14579585523005856
Varun Rawat,22,1,3,0,60.51,5.58,6.72,6.18,6.6,9.28,3.0,never,1,6.872,0,1,3.6999999999999993,0.7340246720893239,0.7057494784056556
Mansi Trivedi,19,1,1,2,80.33,6.47,7.45,5.23,4.9,6.23,1.0,never,1,6.055999999999999,0,1,-0.23999999999999932,0.5926854158537685,0.5922963978766608
Sneha Verma,19,0,0,1,51.77,6.75,8.14,7.54,8.85,6.05,2.0,never,1,7.465999999999999,0,1,-0.7000000000000002,0.62702224089804,0.6259759289534673
Rekha Joshi,18,0,3,1,63.82,8.4,8.4,5.49,6.88,7.86,1.0,occasionally,0,7.406000000000001,2,1,-0.54,0.38487859050934947,0.38206290827114486
Atharva Chopra,20,0,3,2,85.15,7.32,8.45,6.12,7.63,7.01,0.0,occasionally,0,7.306,2,0,-0.3100000000000005,0.2258156496683374,0.22344319626639608
Payal Lokhande,20,1,4,1,69.01,6.74,6.995,6.87,7.04,7.02,1.0,rarely,0,6.933,1,1,0.27999999999999936,0.4783293813968844,0.48002514285175
Sneha Prajapati,21,1,3,1,65.12,6.99,5.7,7.0,6.52,8.02,3.0,never,1,6.846000000000001,0,1,1.0299999999999994,0.7163910316054866,0.7007310124020478
Trisha Kapoor,20,1,3,1,72.58,6.98,6.995,7.7,8.99,8.71,1.0,rarely,0,7.875,1,1,1.7300000000000004,0.3491610889335774,0.3560165663677695
Vidhi Jain,22,0,3,2,74.35,5.25,7.82,7.96,8.25,7.01,1.0,occasionally,0,7.258,2,1,1.7599999999999998,0.3552390671429,0.35377981968517325
Tanvi Mukherjee,19,0,0,2,78.96,8.23,6.995,6.39,8.08,5.73,1.0,regularly,0,7.084999999999999,3,1,-2.5,0.2952246600834409,0.3003707043365008
Sneha Lad,18,0,4,1,75.76,6.8,8.48,5.91,6.58,6.06,0.0,rarely,0,6.766000000000001,1,0,-0.7400000000000002,0.3929525467479063,0.40415455629972213
Reyansh Chaudhari,21,0,0,2,51.17,6.04,9.05,7.94,5.22,5.95,0.0,regularly,0,6.840000000000001,3,0,-0.08999999999999986,0.3747186121199387,0.3774826005861657
Rahul Chitale,22,0,3,1,85.48,7.32,4.67,6.52,6.84,7.06,0.0,never,0,6.481999999999999,0,0,-0.2600000000000007,0.4433172254404659,0.437010397356444
Trisha Malhotra,21,0,3,1,86.08,6.4,9.79,7.3,6.06,6.74,0.0,occasionally,0,7.258,2,0,0.33999999999999986,0.22739142179668034,0.22796355271122606
Laksh Gawande,20,0,3,1,72.58,5.78,6.995,6.36,5.96,4.74,1.0,rarely,0,5.9670000000000005,1,1,-1.04,0.5782333343338235,0.5675714720440836
Nandini Thomas,18,0,3,2,84.83,8.04,7.86,4.59,6.94,7.01,1.0,regularly,0,6.888,3,1,-1.0299999999999994,0.2924482996668367,0.2913976311708089
Sagar Varghese,22,1,2,1,56.51,6.94,5.87,8.46,6.88,7.01,0.0,regularly,0,7.032000000000001,3,0,0.0699999999999994,0.3276255365128912,0.3291868220742449
Aryan Iyer,18,0,2,1,82.0,7.46,4.67,7.0,6.01,7.2,3.0,never,1,6.468000000000001,0,1,-0.2599999999999998,0.6857760302548248,0.6668415460016265
Siddharth Kulkarni,22,1,1,0,100.0,7.91,6.68,8.34,5.65,6.36,0.0,never,0,6.9879999999999995,0,0,-1.5499999999999998,0.31719542575862175,0.3189032483011016
Varun Pillai,22,1,2,0,76.92,8.51,6.33,7.54,8.34,6.0,1.0,occasionally,0,7.343999999999999,2,1,-2.51,0.33334333823573553,0.3335036550463371
Om George,18,0,2,1,88.91,5.75,6.72,7.34,5.98,4.6,1.0,regularly,0,6.078,3,1,-1.1500000000000004,0.37132695020560064,0.3731019927213303
Aarav Das,20,1,0,2,74.73,7.54,6.98,8.72,8.66,8.2,1.0,occasionally,0,8.02,2,1,0.6599999999999993,0.2620434012666207,0.27134123436966257
Tanvi Pinto,18,1,4,2,72.54,6.45,5.82,8.64,6.01,6.95,2.0,rarely,0,6.774000000000001,1,1,0.5,0.5565627157307079,0.554175952374009
Shreya Shaikh,19,0,3,2,56.65,8.12,7.4,8.32,7.25,8.32,1.0,never,1,7.882,0,1,0.20000000000000107,0.48007023441486335,0.4809699252099095
Palak Pawar,20,0,2,0,75.04,8.75,9.26,7.0,4.61,6.9,1.0,rarely,0,7.303999999999999,1,1,-1.8499999999999996,0.40663925323408473,0.40935057354053084
Harsh Mishra,22,1,2,2,84.28,6.09,8.64,8.59,4.71,8.19,1.0,never,0,7.244,0,1,2.0999999999999996,0.43227181318846236,0.43125682435813806
Siddharth Chavan,19,1,4,2,72.58,6.7,6.97,6.85,6.69,6.78,0.0,never,0,6.798,0,0,0.08000000000000007,0.46345709397604823,0.4615351544217151
Prisha Dalvi,20,1,0,2,100.0,5.23,7.71,7.0,7.1,9.54,1.0,regularly,0,7.316,3,1,4.309999999999999,0.17276465468079352,0.18451179841769053
Saanvi Katpara,18,1,0,2,83.42,7.6,8.08,7.0,9.21,6.05,1.0,never,0,7.587999999999999,0,1,-1.5499999999999998,0.39484347330191805,0.39386299036397604
Kabir Shaikh,19,1,3,2,60.99,5.95,7.71,7.0,8.11,8.49,1.0,regularly,0,7.452,3,1,2.54,0.33206771317945794,0.33622079789278514
Aniket Khan,21,0,4,0,59.78,7.07,8.3,7.9,7.38,7.98,1.0,regularly,0,7.726000000000001,3,1,0.9100000000000001,0.304619263439085,0.30842306017675064
Pooja Singh,20,1,1,1,58.93,6.95,5.17,5.82,6.08,6.18,1.0,regularly,1,6.040000000000001,3,1,-0.7700000000000005,0.5108653240087642,0.49851879355349193
Nisha Iyer,21,0,4,0,51.16,6.31,5.13,8.05,6.39,5.03,1.0,regularly,1,6.182,3,1,-1.2799999999999994,0.5287991115646666,0.5313000174171141
Isha Patil,18,0,3,1,100.0,3.58,6.995,8.89,6.01,6.9,1.0,never,0,6.475,0,1,3.3200000000000003,0.45382237296275174,0.45057109137598605
Sonal Bhat,18,1,2,0,89.32,6.63,7.54,7.27,5.72,6.62,2.0,never,0,6.7559999999999985,0,1,-0.009999999999999787,0.5432061710238019,0.5443834098206753
Kiara Mathew,21,0,2,1,90.61,8.44,7.05,7.43,4.99,7.86,2.0,rarely,0,7.153999999999999,1,1,-0.5799999999999992,0.4295854968934779,0.43130423207530927
Prisha Bansal,22,0,3,1,65.87,6.52,5.44,7.2,7.38,7.22,0.0,never,0,6.752,0,0,0.7000000000000002,0.49918960290542364,0.5003883589786331
Tejas Kulkarni,21,0,4,2,86.29,5.64,8.35,7.81,6.35,7.58,1.0,rarely,0,7.145999999999999,1,1,1.9400000000000004,0.3749587297775911,0.3707719755697137
Palak Kamble,20,0,1,0,86.09,8.0,7.94,8.8,7.64,8.87,2.0,never,0,8.25,0,1,0.8699999999999992,0.37838040639913556,0.40133406507480873
Pallavi Sinha,19,0,0,1,68.14,8.42,6.54,6.53,7.81,6.14,0.0,regularly,0,7.087999999999999,3,0,-2.2800000000000002,0.2685415853768347,0.26809047542538783
Varun Jadhav,21,1,4,2,78.1,7.07,8.05,8.12,7.04,4.92,0.0,never,0,7.040000000000001,0,0,-2.1500000000000004,0.4095506798331181,0.4120024686234327
Sonal Gupta,19,0,3,1,66.41,6.24,6.4,7.0,7.95,6.46,3.0,occasionally,0,6.81,2,1,0.21999999999999975,0.5948464747726386,0.5908029036514899
Hetal Chaudhary,20,0,4,1,63.45,6.88,5.59,5.39,7.39,7.08,0.0,regularly,0,6.465999999999999,3,0,0.20000000000000018,0.36433352342647896,0.38125219864883136
Komal Pandey,18,1,0,0,72.58,6.1,8.62,6.64,6.73,6.82,0.0,occasionally,0,6.981999999999999,2,0,0.7200000000000006,0.32130744064591654,0.32868633763204175
Sagar D'Souza,21,1,3,0,80.66,6.29,4.07,5.2,6.94,8.48,4.0,rarely,1,6.196,1,1,2.1900000000000004,0.7394723414473093,0.7158379970078472
Hitesh Lad,19,1,1,1,65.58,8.86,7.33,6.89,7.66,9.43,0.0,never,0,8.034,0,0,0.5700000000000003,0.34657982411381566,0.3428982349463394
Vivaan Ghosh,20,0,2,1,73.51,6.01,6.5,6.13,6.05,9.14,1.0,occasionally,0,6.766,2,1,3.130000000000001,0.4180898640333763,0.41904073534278946
Rekha Bose,20,0,0,2,97.62,7.78,6.995,6.48,7.4,6.8,0.0,rarely,0,7.090999999999999,1,0,-0.9800000000000004,0.2555152024492001,0.26156490858619574
Aanya Mukherjee,20,1,0,0,72.33,5.86,6.24,8.1,6.29,6.46,4.0,regularly,0,6.590000000000001,3,1,0.5999999999999996,0.6096137107182519,0.6050624454042641
Manav Gokhale,19,1,0,2,64.52,7.64,6.67,9.33,7.3,5.95,1.0,never,1,7.378,0,1,-1.6899999999999995,0.5051475222859201,0.5041790927887924
Jinal Kadam,18,0,0,0,94.58,7.04,7.26,7.0,7.47,7.71,2.0,rarely,0,7.295999999999999,1,1,0.6699999999999999,0.3946633850586789,0.40061687695749915
Khushi Mehta,22,0,1,0,78.63,7.85,6.995,6.89,8.61,7.01,1.0,occasionally,0,7.470999999999999,2,1,-0.8399999999999999,0.31039709457634246,0.3169584388528945
Mayank Ghosh,19,1,1,2,67.11,7.78,6.995,7.09,6.62,5.2,1.0,never,0,6.737,0,1,-2.58,0.5704445178137286,0.567262534651681
Shruti Pinto,20,0,4,1,100.0,9.03,7.7,5.88,7.06,6.49,1.0,never,0,7.231999999999999,0,1,-2.539999999999999,0.3629378395413753,0.3659624760774942
Sumit Tiwari,21,1,2,1,83.4,7.36,7.56,7.96,7.74,5.34,0.0,occasionally,0,7.191999999999998,2,0,-2.0200000000000005,0.24738121679623024,0.24548413717995463
Karan Mukherjee,19,1,4,0,60.98,7.28,8.45,7.0,6.13,7.01,1.0,rarely,0,7.1739999999999995,1,1,-0.27000000000000046,0.4855479184800553,0.478436807391987
Ishaan Chitale,21,0,3,0,72.58,6.71,6.81,8.16,5.23,7.71,0.0,rarely,0,6.9239999999999995,1,0,1.0,0.38830026713089416,0.3849659592166162
Simran Saxena,22,1,3,1,65.41,8.97,7.3,9.36,9.46,5.92,0.0,occasionally,0,8.202000000000002,2,0,-3.0500000000000007,0.2071164870786683,0.21235442576227617
Ira Gadkari,18,0,3,1,68.8,6.21,8.93,6.94,7.2,7.82,2.0,never,0,7.42,0,1,1.6100000000000003,0.5558723774649579,0.5478914876310199
Gauri Khan,18,0,0,0,86.78,5.71,8.43,8.1,7.54,7.4,1.0,rarely,0,7.436,1,1,1.6900000000000004,0.33793558843833477,0.3383260139974297
Yash Yadav,19,0,2,0,91.81,6.96,6.98,8.7,7.81,7.01,1.0,occasionally,0,7.492,2,1,0.04999999999999982,0.24853678302368154,0.2515790251270851
Bhavesh Mittal,22,0,1,2,76.87,5.78,6.43,7.16,8.22,5.78,0.0,regularly,0,6.674000000000001,3,0,0.0,0.2789416814238975,0.28084287682699044
Deepak Chaudhary,18,0,3,2,73.54,4.97,7.64,7.24,4.7,7.0,1.0,regularly,0,6.3100000000000005,3,1,2.0300000000000002,0.4126722093825973,0.41429339143559385
Dhruv Inamdar,20,0,1,2,78.35,8.67,7.38,7.0,4.84,4.97,1.0,occasionally,0,6.572,2,1,-3.7,0.41959059939370297,0.4224257547712476
Anjali Varghese,19,0,3,2,72.58,6.6,6.52,5.65,9.17,5.83,2.0,occasionally,0,6.754,2,1,-0.7699999999999996,0.498754389650929,0.4996078694749225
Khushi Bhatt,19,1,1,1,94.58,8.48,6.04,7.89,9.1,8.34,2.0,regularly,0,7.969999999999999,3,1,-0.14000000000000057,0.1936849056037459,0.2478925042701819
Aarav Gawande,21,1,3,2,88.46,7.28,6.93,4.44,4.4,5.69,1.0,occasionally,0,5.748000000000001,2,1,-1.5899999999999999,0.4730017708677251,0.4542385105369353
Riya Mishra,19,1,0,2,63.42,5.21,7.43,9.7,7.14,7.9,1.0,never,1,7.476000000000001,0,1,2.6900000000000004,0.49833418375003735,0.49891190992970014
Parth Jain,22,1,4,2,80.98,4.54,7.47,5.51,6.09,7.05,1.0,never,1,6.132,0,1,2.51,0.580634510910346,0.5819880467835462
Manav Agarwal,21,1,1,1,78.38,6.82,7.16,6.7,6.19,4.15,1.0,never,0,6.204000000000001,0,1,-2.67,0.5836960110454122,0.5817002203453395
Siddharth Patel,20,0,4,0,82.96,6.12,7.02,7.59,8.6,8.38,1.0,occasionally,0,7.542,2,1,2.2600000000000007,0.28237836539904554,0.27510600762652715
Amit Naik,21,1,3,2,72.58,7.83,4.59,7.16,5.36,5.48,1.0,regularly,0,6.084,3,1,-2.3499999999999996,0.4441276225350422,0.4378995342884748
Hetal Naidu,19,1,3,1,45.41,4.99,7.72,6.54,8.27,6.93,1.0,occasionally,0,6.890000000000001,2,1,1.9399999999999995,0.5297145601344657,0.5222873875151411
Saloni Kadam,20,0,2,0,72.58,7.9,5.46,8.15,6.48,6.98,0.0,occasionally,0,6.994,2,0,-0.9199999999999999,0.319866734700003,0.32799957340539515
Tanish Gawande,22,1,0,2,66.13,7.13,6.995,6.0,5.62,6.26,1.0,occasionally,0,6.401000000000001,2,1,-0.8700000000000001,0.49513761743254187,0.4908045391985287
Vidhi D'Souza,20,0,2,1,65.28,6.54,4.58,7.36,6.17,6.37,1.0,regularly,0,6.204,3,1,-0.16999999999999993,0.46258666746705884,0.4609450570944159
Vaishnavi Kadam,20,0,4,1,80.87,8.36,8.35,6.78,7.86,8.32,1.0,regularly,0,7.934,3,1,-0.03999999999999915,0.1846955007953896,0.18560681077268715
